position_mm,intensity
4.418023688330177,0.8823312998984847
4.514306045747929,0.8679050934165613
4.6105884031656785,0.8530576434153536
4.706870760583431,0.8378749186030656
4.803153118001184,0.8224374528194363
4.899435475418933,0.806819719661946
4.995717832836686,0.7910898080447456
5.0920001902544385,0.775309332185747
5.188282547672188,0.7595335186525064
5.28456490508994,0.7438114224059968
5.380847262507693,0.7281862325638574
5.477129619925442,0.7126956364898347
5.573411977343195,0.697372217649761
5.669694334760948,0.6822438684385561
5.765976692178697,0.667334203939004
5.8622590495964495,0.6526629664243926
5.958541407014202,0.638246413482922
6.054823764431951,0.6240976850428309
6.151106121849704,0.6102271464269976
6.247388479267457,0.5966427059658974
6.343670836685206,0.5833501067365279
6.439953194102959,0.5703531927469868
6.536235551520711,0.5576541504139577
6.6325179089384605,0.5452537265342748
6.728800266356213,0.5331514241732433
6.825082623773966,0.5213456780142531
6.921364981191715,0.5098340107625194
7.017647338609468,0.49861317219085266
7.1139296960272205,0.48767926237298476
7.21021205344497,0.4770278405822407
7.306494410862722,0.4666540212494822
7.402776768280475,0.4565525582810769
7.499059125698224,0.44671791894025814
7.595341483115977,0.4371443483973151
7.69162384053373,0.42782592595814584
7.787906197951479,0.4187566138885933
7.8841885553692315,0.4099302996648184
7.980470912786984,0.4013408323983906
8.076753270204733,0.3929820541091521
8.173035627622486,0.3848478264492996
8.269317985040239,0.3769320534184615
8.365600342457988,0.36922870055158274
8.46188269987574,0.36173181100890983
8.558165057293493,0.35443551894993197
8.654447414711242,0.3473340605304276
8.750729772128995,0.34042178282341884
8.847012129546748,0.33369315093049257
8.943294486964497,0.3271427535192215
9.03957684438225,0.3207653069950106
9.135859201799999,0.31455565849127143
9.232141559217755,0.30850878784006974
9.328423916635504,0.30261980866608396
9.424706274053253,0.29688396872953704
9.52098863147101,0.29129664962855484
9.617270988888759,0.28585336595790767
9.713553346306508,0.2805497640091432
9.809835703724264,0.27538162008655886
9.906118061142013,0.27034483850410784
